state,district,ISI,RCS,ABS,mean_volume,cv,months_active,months_with_data,prop_5_17,prop_17_plus
Andhra Pradesh,Khammam,0.1729,1.0,0.9576,4550.888888888889,0.21956798619425738,9,9,0.379315396259583,0.620684603740417
Andhra Pradesh,Krishna,0.4131,1.0,0.9512,25916.333333333332,0.26961249455034403,9,9,0.6293242785544937,0.37067572144550626
Andhra Pradesh,Kurnool,0.6036,1.0,0.8897,38959.22222222222,0.37537725317565135,9,9,0.6930094999614982,0.3069905000385018
Andhra Pradesh,Mahabub Nagar,0.5969,1.0,0.3248,1539.111111111111,0.9980066251266317,9,9,0.05934161131966503,0.940658388680335
Andhra Pradesh,Mahabubnagar,0.201,0.4444,0.9097,30.0,0.3442651863295481,4,4,0.325,0.675
Andhra Pradesh,Mahbubnagar,0.2103,1.0,0.7369,1637.6666666666667,0.3330321969607524,9,9,0.20761245674740483,0.7923875432525952
Andhra Pradesh,Medak,0.2042,1.0,0.8552,2493.8888888888887,0.30812772473655187,9,9,0.2798396079304968,0.7201603920695032
Andhra Pradesh,N. T. R,0.1733,1.0,1.0,1506.5555555555557,0.27184350651181843,9,9,0.5006268898886349,0.49937311011136515
Andhra Pradesh,Nalgonda,0.2749,1.0,0.6639,3628.1111111111113,0.41023632490353623,9,9,0.17272532385998224,0.8272746761400178
Andhra Pradesh,Nandyal,0.2456,1.0,0.9735,1182.2222222222222,0.40125620529743816,9,9,0.5955827067669173,0.40441729323308273
Andhra Pradesh,Nellore,0.3884,1.0,0.9544,17608.555555555555,0.36803222808878217,9,9,0.625106482328666,0.374893517671334
Andhra Pradesh,Nizamabad,0.1616,1.0,0.8982,1219.888888888889,0.2566555211434206,9,9,0.31441843519446216,0.6855815648055379
Andhra Pradesh,Palnadu,0.2981,1.0,0.9724,1117.0,0.4924330574772565,9,9,0.5975330747040685,0.4024669252959316
Andhra Pradesh,Parvathipuram Manyam,0.2428,1.0,0.9987,1181.111111111111,0.39659362449812524,9,9,0.47883349012229537,0.5211665098777046
Andhra Pradesh,Prakasam,0.4485,1.0,0.9401,23588.777777777777,0.36978799917656696,9,9,0.643116547887649,0.35688345211235095
Andhra Pradesh,Rangareddi,0.1535,1.0,0.7999,6065.222222222223,0.16051477015762866,9,9,0.2429332991371572,0.7570667008628428
Andhra Pradesh,Sri Potti Sriramulu Nellore,0.2989,1.0,0.9268,1126.111111111111,0.49368475860657074,9,9,0.657918105574741,0.342081894425259
Andhra Pradesh,Sri Sathya Sai,0.239,1.0,0.9934,1157.2222222222222,0.390521849146119,9,9,0.5476716274603937,0.45232837253960634
Andhra Pradesh,Srikakulam,0.4396,1.0,0.9341,21400.777777777777,0.3915474331666138,9,9,0.6499140737356378,0.35008592626436214
Andhra Pradesh,Tirupati,0.2211,1.0,0.995,1155.3333333333333,0.35968828330953323,9,9,0.5417387959222928,0.45826120407770726
Andhra Pradesh,Visakhapatnam,0.5538,1.0,0.9525,34589.22222222222,0.364027071537735,9,9,0.6276360973071252,0.3723639026928748
Andhra Pradesh,Vizianagaram,0.3635,1.0,0.9483,17777.555555555555,0.3223964199779226,9,9,0.6331079138489231,0.3668920861510769
Andhra Pradesh,Warangal,0.1519,1.0,0.8351,5750.888888888889,0.16316433298928354,9,9,0.26558213223076627,0.7344178677692338
Andhra Pradesh,West Godavari,0.4131,1.0,0.9467,24490.444444444445,0.29381252271664454,9,9,0.6350730897311423,0.3649269102688577
Andhra Pradesh,Y. S. R,0.2326,1.0,0.9697,956.4444444444445,0.3829279077634273,9,9,0.602114312267658,0.397885687732342
Andhra Pradesh,chittoor,0.3383,0.4444,0.9993,8.25,0.5802588531856595,4,4,0.5151515151515151,0.48484848484848486
Andhra Pradesh,rangareddi,0.3339,0.3333,0.8113,2.6666666666666665,0.57282196186948,3,3,0.25,0.75
Arunachal Pradesh,Anjaw,0.2269,1.0,0.9831,130.11111111111111,0.38714776287768254,9,9,0.5764304013663536,0.42356959863364646
Arunachal Pradesh,Changlang,0.2207,1.0,0.9206,909.2222222222222,0.36327561932483354,9,9,0.6643040449712819,0.3356959550287181
Arunachal Pradesh,Dibang Valley,0.6041,1.0,0.9204,52.333333333333336,1.0356000400242809,9,9,0.6645435244161358,0.3354564755838641
Arunachal Pradesh,East Kameng,0.1699,1.0,0.9537,477.44444444444446,0.28348581310661314,9,9,0.6260181521992088,0.37398184780079125
Arunachal Pradesh,East Siang,0.2513,1.0,0.9096,369.0,0.4249712214582551,9,9,0.675097862089732,0.324902137910268
Arunachal Pradesh,Kamle,0.5518,0.6667,0.9701,23.833333333333332,0.9462135406718897,6,6,0.3986013986013986,0.6013986013986014
Arunachal Pradesh,Kra Daadi,0.2484,1.0,0.9823,137.77777777777777,0.42377056367184773,9,9,0.5782258064516129,0.4217741935483871
Arunachal Pradesh,Kurung Kumey,0.267,1.0,0.9603,376.6666666666667,0.45163185984979903,9,9,0.3831858407079646,0.6168141592920354
Arunachal Pradesh,Leparada,0.4488,0.4444,0.3095,9.0,0.7698003589195009,4,4,0.9444444444444444,0.05555555555555555
Arunachal Pradesh,Lohit,0.1718,1.0,0.9957,432.3333333333333,0.2874096928887587,9,9,0.46157800051400666,0.5384219994859933
Arunachal Pradesh,Longding,0.1586,1.0,0.9581,288.77777777777777,0.26725742375492845,9,9,0.6198537899191997,0.3801462100808003
Arunachal Pradesh,Lower Dibang Valley,0.1601,1.0,0.9643,249.77777777777777,0.27049793299564595,9,9,0.6107651245551602,0.38923487544483987
Arunachal Pradesh,Lower Siang,0.5471,0.6667,0.5595,68.83333333333333,0.9374869919774815,6,6,0.8692493946731235,0.13075060532687652
Arunachal Pradesh,Lower Subansiri,0.2325,1.0,0.9854,297.77777777777777,0.39384138343822117,9,9,0.5708955223880597,0.4291044776119403
Arunachal Pradesh,Namsai,0.248,1.0,0.9748,667.0,0.41418606267951413,9,9,0.5932033983008496,0.40679660169915044
Arunachal Pradesh,Pakke Kessang,0.3752,0.5556,0.974,14.8,0.6434901865302229,5,5,0.40540540540540543,0.5945945945945946
Arunachal Pradesh,Papum Pare,0.1618,1.0,0.9986,1028.7777777777778,0.2602246746107322,9,9,0.5221946214494005,0.4778053785505994
Arunachal Pradesh,Shi-yomi,0.6678,1.0,0.9692,58.77777777777778,1.144788854677024,9,9,0.39697542533081287,0.6030245746691871
Arunachal Pradesh,Siang,0.1638,1.0,0.9126,145.44444444444446,0.2785016327416418,9,9,0.6722689075630253,0.3277310924369748
Arunachal Pradesh,Tawang,0.2614,1.0,0.7995,273.77777777777777,0.44390622658238144,9,9,0.7573051948051948,0.24269480519480519
Arunachal Pradesh,Tirap,0.3281,1.0,0.8496,210.33333333333334,0.5593447316874125,9,9,0.7242472266244057,0.2757527733755943
Arunachal Pradesh,Upper Siang,0.3229,1.0,0.8959,199.55555555555554,0.5506729368054543,9,9,0.6876391982182628,0.3123608017817372
Arunachal Pradesh,Upper Subansiri,0.1514,1.0,0.976,462.8888888888889,0.25198245340639874,9,9,0.5909745559289487,0.40902544407105135
Arunachal Pradesh,West Kameng,0.1845,1.0,0.9989,685.7777777777778,0.3049036344175732,9,9,0.4807193778353856,0.5192806221646143
Arunachal Pradesh,West Siang,0.2997,1.0,0.8555,516.2222222222222,0.5054094926064814,9,9,0.7199741713301765,0.2800258286698235
Assam,Bajali,0.3246,0.4444,0.8281,5.75,0.5567934119506824,4,4,0.2608695652173913,0.7391304347826086
Assam,Baksa,0.211,1.0,0.9203,1939.4444444444443,0.32921477017192796,9,9,0.6646806072758522,0.3353193927241478
Assam,Barpeta,0.2867,1.0,0.8864,10602.333333333334,0.31214864330369035,9,9,0.6957797549805599,0.30422024501944017
Assam,Biswanath,0.2087,1.0,0.9384,1060.888888888889,0.3400483652336768,9,9,0.645056556346879,0.3549434436531211
Assam,Bongaigaon,0.2403,1.0,0.912,4067.5555555555557,0.343330052605408,9,9,0.672885708041958,0.327114291958042
Assam,Cachar,0.2808,1.0,0.9447,7349.444444444444,0.35715471892887746,9,9,0.6374933857434424,0.36250661425655756
Assam,Charaideo,0.2411,1.0,0.8341,921.4444444444445,0.398079224072615,9,9,0.7350777764379597,0.26492222356204026
Assam,Chirang,0.2527,1.0,0.9176,3009.6666666666665,0.3824891499087233,9,9,0.6674050282423303,0.3325949717576697
Assam,Darrang,0.2321,1.0,0.9592,2918.3333333333335,0.3487475626921813,9,9,0.6183133447553779,0.38168665524462214
Assam,Dhemaji,0.1728,1.0,0.9693,2303.3333333333335,0.25746824948599584,9,9,0.6027013989387361,0.39729860106126386
Assam,Dhubri,0.2811,1.0,0.9057,6608.333333333333,0.3702351965680332,9,9,0.6788230348886086,0.3211769651113913
Assam,Dibrugarh,0.2444,1.0,0.9896,2970.5555555555557,0.3690498010945544,9,9,0.5599401533570226,0.44005984664297737
Assam,Dima Hasao,0.2785,0.4444,0.9896,6.25,0.4777726097911711,4,4,0.44,0.56
Assam,Goalpara,0.286,1.0,0.9607,3069.3333333333335,0.43865508083636023,9,9,0.616167101071532,0.383832898928468
Assam,Golaghat,0.2194,1.0,0.9624,2239.3333333333335,0.3383963786699829,9,9,0.6137243227150938,0.38627567728490625
Assam,Hailakandi,0.2978,1.0,0.9126,2347.0,0.47123400574660673,9,9,0.6723003361264972,0.3276996638735028
Assam,Hojai,0.2065,1.0,0.998,3222.4444444444443,0.29976090903554925,9,9,0.5265498931108199,0.47345010688918004
Assam,Jorhat,0.201,1.0,0.9272,1808.7777777777778,0.31422997080847465,9,9,0.6575342465753424,0.3424657534246575
Assam,Kamrup,0.2726,1.0,0.8874,4805.777777777777,0.3863028622328823,9,9,0.6949042818829188,0.3050957181170813
Assam,Kamrup Metro,0.1652,1.0,0.9942,2973.5555555555557,0.23312736042195317,9,9,0.5449517973245647,0.45504820267543533
Assam,Karbi Anglong,0.3552,1.0,0.9335,4356.222222222223,0.5355928118710095,9,9,0.6505891955312962,0.34941080446870376
Assam,Karimganj,0.4127,1.0,0.9046,3960.6666666666665,0.6408798343796586,9,9,0.6797957695113056,0.3202042304886944
Assam,Kokrajhar,0.2716,1.0,0.9475,3206.5555555555557,0.4116474055943894,9,9,0.6341176062926643,0.36588239370733566
Assam,Lakhimpur,0.2502,1.0,0.9827,3308.0,0.37325122372978936,9,9,0.577354561332796,0.4226454386672041
Assam,Majuli,0.1767,1.0,0.9488,375.77777777777777,0.2967709509666146,9,9,0.6324659964518037,0.3675340035481963
Assam,Marigaon,0.2362,1.0,0.9856,3770.6666666666665,0.3413407954686528,9,9,0.570515087223008,0.42948491277699197
Assam,Nagaon,0.3575,1.0,0.9545,13097.666666666666,0.3914621556401606,9,9,0.37507953070521466,0.6249204692947853
Assam,Nalbari,0.2887,1.0,0.8503,2250.1111111111113,0.45717287002755436,9,9,0.723766727569009,0.27623327243099105
Assam,North Cachar Hills,0.3171,1.0,0.8916,447.1111111111111,0.5364873760819424,9,9,0.691351888667992,0.308648111332008
Assam,Sibsagar,0.2097,1.0,0.844,1264.4444444444443,0.338419071260176,9,9,0.728207381370826,0.271792618629174
Assam,Sonitpur,0.1774,1.0,0.9817,3346.3333333333335,0.24758577335588183,9,9,0.579539794800279,0.4204602051997211
Assam,South Salmara Mankachar,0.2266,1.0,0.9771,538.6666666666666,0.3795854827464967,9,9,0.5889026402640264,0.4110973597359736
Assam,Sribhumi,0.1975,0.4444,0.5226,89.25,0.3372995680333976,4,4,0.11764705882352941,0.8823529411764706
Assam,Tamulpur District,0.1552,0.4444,0.7998,17.5,0.26598552464321795,4,4,0.24285714285714285,0.7571428571428571
Assam,Tinsukia,0.1903,1.0,0.9524,2138.777777777778,0.2903364425588933,9,9,0.6276689698166138,0.37233103018338615
Assam,Udalguri,0.2432,1.0,0.9808,2483.1111111111113,0.37526415856669276,9,9,0.5814838016824772,0.41851619831752285
Assam,West Karbi Anglong,0.3431,1.0,0.9039,376.8888888888889,0.5822039738375016,9,9,0.31957547169811323,0.6804245283018868
Bihar,Araria,0.4129,1.0,0.9968,17271.555555555555,0.4156942689005895,9,9,0.4666182033401096,0.5333817966598904
Bihar,Arwal,0.2103,1.0,0.9673,3411.5555555555557,0.3029992671600301,9,9,0.3938900468994268,0.6061099531005733
Bihar,Aurangabad,0.255,1.0,0.9991,10714.444444444445,0.25594435267121884,9,9,0.482795810432438,0.517204189567562
Bihar,Aurangabad(BH),0.301,0.4444,0.469,2.5,0.5163977794943222,4,4,0.1,0.9
Bihar,Aurangabad(bh),0.2355,0.4444,0.6177,55.5,0.4030294070824653,4,4,0.15315315315315314,0.8468468468468469
Bihar,Banka,0.3268,1.0,0.9998,10914.111111111111,0.37572717355366286,9,9,0.5075386604497745,0.4924613395502255
Bihar,Begusarai,0.3977,1.0,0.9999,16356.444444444445,0.4051531923885645,9,9,0.49283326993098203,0.507166730069018
Bihar,Bhabua,0.3283,0.4444,0.5328,8.25,0.5631256511016708,4,4,0.12121212121212122,0.8787878787878788
Bihar,Bhagalpur,0.3676,1.0,0.9996,16479.333333333332,0.35146985822236154,9,9,0.4882141942095824,0.5117858057904177
Bihar,Bhojpur,0.2974,1.0,0.9749,10777.333333333334,0.32757770691690624,9,9,0.40707864241824404,0.5929213575817559
Bihar,Buxar,0.228,1.0,0.9879,6336.444444444444,0.28384805632543697,9,9,0.43541768955600757,0.5645823104439924
Bihar,Darbhanga,0.4162,1.0,0.9908,23375.555555555555,0.31796236844280723,9,9,0.4435925468200399,0.5564074531799601
Bihar,East Champaran,0.4335,1.0,0.9934,23570.444444444445,0.34428624029144156,9,9,0.45223773652502663,0.5477622634749734
Bihar,Gaya,0.4712,1.0,0.9962,20574.666666666668,0.4597437322410787,9,9,0.46388222841466314,0.5361177715853369
Bihar,Gopalganj,0.2989,1.0,0.9935,11498.222222222223,0.31794718860593696,9,9,0.4524177650651308,0.5475822349348691
Bihar,Jamui,0.3216,1.0,0.9871,9128.555555555555,0.39710225206638994,9,9,0.5666954733011186,0.4333045266988814
Bihar,Jehanabad,0.2281,1.0,0.981,4158.888888888889,0.3209182607057313,9,9,0.4189420251135453,0.5810579748864547
Bihar,Kaimur (Bhabua),0.2618,1.0,0.9989,8684.111111111111,0.3019346951810716,9,9,0.4804432104609952,0.5195567895390049
Bihar,Katihar,0.4178,1.0,0.9934,24142.222222222223,0.30762969501226334,9,9,0.4521493004418262,0.5478506995581738
Bihar,Khagaria,0.3207,1.0,0.9998,8878.222222222223,0.3998061468991104,9,9,0.4916274529435322,0.5083725470564677
Bihar,Kishanganj,0.3013,1.0,0.9761,15697.666666666666,0.25098429667247546,9,9,0.4092257164900658,0.5907742835099342
Bihar,Lakhisarai,0.2311,1.0,0.9946,5499.666666666667,0.3032852764442241,9,9,0.4567953613350304,0.5432046386649696
Bihar,Madhepura,0.3512,1.0,0.9898,13026.333333333334,0.38188801751141116,9,9,0.4406970495662632,0.5593029504337368
Bihar,Madhubani,0.4798,1.0,0.9963,26459.444444444445,0.374832355301307,9,9,0.4640812984231633,0.5359187015768366
Bihar,Monghyr,0.2059,0.4444,0.2885,24.75,0.3528131150822824,4,4,0.050505050505050504,0.9494949494949495
Bihar,Munger,0.241,1.0,0.9851,5607.888888888889,0.3185119728107407,9,9,0.4283648035505538,0.5716351964494463
Bihar,Muzaffarpur,0.4228,1.0,0.9917,23171.555555555555,0.33275270974397836,9,9,0.44630869264999234,0.5536913073500077
Bihar,Nalanda,0.3189,1.0,0.988,13044.666666666666,0.3260058257855843,9,9,0.4355973492785472,0.5644026507214528
Bihar,Nawada,0.322,1.0,0.9915,9582.777777777777,0.3901115895531589,9,9,0.4457881616325584,0.5542118383674416
Bihar,Pashchim Champaran,0.2232,0.5556,0.5098,70.6,0.3817273883536948,5,5,0.11331444759206799,0.886685552407932
Bihar,Patna,0.4167,1.0,0.9917,23223.777777777777,0.3214016897162383,9,9,0.4464868382022257,0.5535131617977743
Bihar,Purba Champaran,0.2152,0.4444,0.4762,66.0,0.36802902428760964,4,4,0.10227272727272728,0.8977272727272727
Bihar,Purnea,0.1324,1.0,0.7363,550.4444444444445,0.2179093280673766,9,9,0.20730722648364958,0.7926927735163504
Bihar,Purnia,0.4577,1.0,0.9962,25394.555555555555,0.3548628273202688,9,9,0.46393583926563436,0.5360641607343656
Bihar,Rohtas,0.2744,1.0,0.9922,12412.222222222223,0.26037798563374087,9,9,0.4480708978605317,0.5519291021394682
Bihar,Saharsa,0.3037,1.0,0.9374,13318.444444444445,0.2953097040879151,9,9,0.3538284417599653,0.6461715582400347
Bihar,Samastipur,0.4631,1.0,0.9965,22240.555555555555,0.41772061743038275,9,9,0.46542102765218696,0.534578972347813
Bihar,Samstipur,0.2088,0.4444,0.3534,48.75,0.35740806032695377,4,4,0.06666666666666667,0.9333333333333333
Bihar,Saran,0.321,1.0,0.9834,16500.333333333332,0.2712093204011607,9,9,0.42440893449963973,0.5755910655003602
Bihar,Sheikhpura,0.1576,1.0,0.9804,4491.444444444444,0.19428676916413543,9,9,0.41768300225119365,0.5823169977488064
Bihar,Sheikpura,0.158,0.4444,0.2311,33.25,0.2705374189175666,4,4,0.03759398496240601,0.9624060150375939
Bihar,Sheohar,0.2303,1.0,0.9694,3631.3333333333335,0.3336094085027208,9,9,0.3973441037880179,0.6026558962119821
Bihar,Sitamarhi,0.3946,1.0,0.9968,20222.222222222223,0.33427333384236557,9,9,0.46662087912087913,0.5333791208791209
Bihar,Siwan,0.2881,1.0,0.9817,13978.222222222223,0.2574364980262557,9,9,0.42055101586595023,0.5794489841340498
Bihar,Supaul,0.3454,1.0,0.9807,12485.555555555555,0.3809426537135906,9,9,0.4184657826822106,0.5815342173177894
Bihar,Vaishali,0.387,1.0,0.9858,18684.444444444445,0.3473533470544892,9,9,0.4299357754519505,0.5700642245480495
Bihar,West Champaran,0.3863,1.0,0.9935,18535.222222222223,0.34865960323399947,9,9,0.4523939406655197,0.5476060593344803
Chandigarh,Chandigarh,0.7323,1.0,0.9245,8273.555555555555,1.1161585946608643,9,9,0.6602830974188176,0.33971690258118237
Chandigarh,Mohali,0.2914,0.3333,0.9183,2.0,0.5,3,3,0.3333333333333333,0.6666666666666666
Chandigarh,Rupnagar,0.3467,0.4444,0.7496,3.5,0.5947617141331808,4,4,0.21428571428571427,0.7857142857142857
Chhattisgarh,Balod,0.3598,1.0,0.9154,9023.888888888889,0.4643750717510135,9,9,0.330493135504525,0.669506864495475
Chhattisgarh,Baloda Bazar,0.4091,1.0,0.9591,15638.555555555555,0.4369011748459894,9,9,0.38147171875777103,0.6185282812422289
Chhattisgarh,Balrampur,0.3433,1.0,0.9615,5804.777777777777,0.4906600664275317,9,9,0.3849893765671956,0.6150106234328044
Chhattisgarh,Bastar,0.3612,1.0,0.8725,10487.111111111111,0.4420178344041306,9,9,0.292931005255128,0.7070689947448721
Chhattisgarh,Bemetara,0.4046,1.0,0.8917,12412.222222222223,0.4838508824583477,9,9,0.3087100528153254,0.6912899471846746
Chhattisgarh,Bijapur,0.22,1.0,0.962,3098.222222222222,0.3249364185767603,9,9,0.38577678955673506,0.614223210443265
Chhattisgarh,Bilaspur,0.4366,1.0,0.9301,21670.777777777777,0.3817921593073351,9,9,0.3456010910750268,0.6543989089249732
Chhattisgarh,Dakshin Bastar Dantewada,0.3428,1.0,0.8768,3023.4444444444443,0.5368911924567125,9,9,0.29635074050935284,0.7036492594906472
Chhattisgarh,Dantewada,0.4737,1.0,0.8574,2103.1111111111113,0.7770992016276707,9,9,0.28143491124260356,0.7185650887573964
Chhattisgarh,Dhamtari,0.2997,1.0,0.8778,10030.888888888889,0.3441695715856179,9,9,0.2971488070183212,0.7028511929816789
Chhattisgarh,Durg,0.4664,1.0,0.9848,19983.444444444445,0.46156696805585656,9,9,0.4274816375777727,0.5725183624222273
Chhattisgarh,Gariyaband,0.3365,1.0,0.9088,5787.555555555556,0.4791771725969899,9,9,0.32412455843956384,0.6758754415604362
Chhattisgarh,Gaurela-pendra-marwahi,0.3278,1.0,0.8771,254.33333333333334,0.558080079578781,9,9,0.2966360856269113,0.7033639143730887
Chhattisgarh,Janjgir - Champa,0.3405,0.4444,0.1687,50.0,0.5833238094460629,4,4,0.025,0.975
Chhattisgarh,Janjgir Champa,0.2415,0.4444,0.498,48.0,0.4135298591933168,4,4,0.109375,0.890625
Chhattisgarh,Janjgir-champa,0.392,1.0,0.8656,20072.666666666668,0.3323803625996258,9,9,0.28759396415246824,0.7124060358475317
Chhattisgarh,Jashpur,0.3435,1.0,0.9741,8289.222222222223,0.44889020679555264,9,9,0.40547967239923327,0.5945203276007667
Chhattisgarh,Kabeerdham,0.4115,1.0,0.9996,3613.0,0.6447465559136373,9,9,0.5113632868960851,0.4886367131039149
Chhattisgarh,Kanker,0.3666,1.0,0.9495,5912.111111111111,0.5288096880447395,9,9,0.36849029299554587,0.6315097070044541
Chhattisgarh,Kawardha,0.4031,1.0,0.9672,6754.555555555556,0.5770843653869726,9,9,0.39382474379431165,0.6061752562056884
Chhattisgarh,Khairagarh Chhuikhadan Gandai,0.6022,0.6667,0.5506,172.5,1.0303179778474898,6,6,0.12753623188405797,0.8724637681159421
Chhattisgarh,Kondagaon,0.4005,1.0,0.8831,6371.777777777777,0.5791737299870605,9,9,0.3015205942873086,0.6984794057126914
Chhattisgarh,Korba,0.2175,1.0,0.9076,11319.333333333334,0.1812978127817205,9,9,0.3230166676482714,0.6769833323517286
Chhattisgarh,Koriya,0.3106,1.0,0.8965,6766.333333333333,0.41825123196004105,9,9,0.31290539763863573,0.6870946023613643
Chhattisgarh,Mahasamund,0.359,1.0,0.8861,11096.555555555555,0.42791701165442797,9,9,0.3039982376913757,0.6960017623086243
Chhattisgarh,ManendragarhChirmiriBharatpur,0.2225,0.3333,0.5869,104.0,0.3798989666372771,3,3,0.14102564102564102,0.8589743589743589
Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,0.3941,0.4444,0.6431,70.25,0.6749567928057381,4,4,0.16370106761565836,0.8362989323843416
Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,0.617,0.4444,0.996,16.75,1.0583342030588556,4,4,0.5373134328358209,0.4626865671641791
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,0.4605,1.0,0.7792,510.55555555555554,0.7813476685152569,9,9,0.2306855277475517,0.7693144722524483
Chhattisgarh,Mungeli,0.3987,1.0,0.9342,9174.111111111111,0.5286001376590972,9,9,0.3501883319001538,0.6498116680998461
Chhattisgarh,Narayanpur,0.2956,1.0,0.9073,2463.6666666666665,0.4654218684712984,9,9,0.3227348577098273,0.6772651422901728
Chhattisgarh,Raigarh,0.3495,1.0,0.7726,19402.88888888889,0.27076454642079245,9,9,0.22691351803282445,0.7730864819671756
Chhattisgarh,Raipur,0.4825,1.0,0.8938,21374.88888888889,0.4656189770466485,9,9,0.31052533086591744,0.6894746691340826
Chhattisgarh,Rajnandgaon,0.4144,1.0,0.9316,17166.444444444445,0.4200759793093011,9,9,0.3472989941617367,0.6527010058382633
Chhattisgarh,Sakti,0.4432,1.0,0.6344,447.1111111111111,0.7527293424049092,9,9,0.16003976143141152,0.8399602385685885
Chhattisgarh,Sarangarh-Bilaigarh,0.238,0.4444,0.4949,260.75,0.40397152395269165,4,4,0.10834132310642378,0.8916586768935763
Chhattisgarh,Sukma,0.4165,1.0,0.9958,3348.777777777778,0.6578073175382905,9,9,0.4619264076445801,0.5380735923554198
Chhattisgarh,Surajpur,0.277,1.0,0.927,7980.222222222223,0.34000458843884046,9,9,0.34231850964885413,0.6576814903511459
Chhattisgarh,Surguja,0.4227,1.0,0.9465,9206.666666666666,0.5692210813051743,9,9,0.36473569876900797,0.6352643012309921
Chhattisgarh,Uttar Bastar Kanker,0.3262,1.0,0.7819,3366.777777777778,0.5025848311377795,9,9,0.23226956206065807,0.7677304379393419
Dadra & Nagar Haveli and Daman & Diu,Dadra & Nagar Haveli,0.2147,0.6667,0.558,92.16666666666667,0.36674727358397835,6,6,0.1301989150090416,0.8698010849909584
Dadra & Nagar Haveli and Daman & Diu,Dadra and Nagar Haveli,0.2507,1.0,0.9636,3245.8888888888887,0.3751819050573329,9,9,0.3882175743675761,0.6117824256324239
Dadra & Nagar Haveli and Daman & Diu,Daman,0.1896,1.0,1.0,662.8888888888889,0.3139950761736167,9,9,0.49631243714381496,0.5036875628561851
Dadra & Nagar Haveli and Daman & Diu,Diu,0.2676,1.0,0.9888,392.8888888888889,0.452454131174798,9,9,0.5622171945701357,0.43778280542986425
Delhi,Central Delhi,0.2934,1.0,0.9889,6006.666666666667,0.4015920914703132,9,9,0.43817980022197556,0.5618201997780244
Delhi,East Delhi,0.4004,1.0,0.989,13645.0,0.4557909196851742,9,9,0.43832905826310004,0.5616709417368999
Delhi,Najafgarh,0.3574,0.7778,0.3289,120.71428571428571,0.6111624999303776,7,7,0.06035502958579882,0.9396449704142011
Delhi,New Delhi,0.211,1.0,0.9933,507.0,0.35348530015824026,9,9,0.5481043173350866,0.4518956826649134
Delhi,North Delhi,0.2899,1.0,0.9822,6758.888888888889,0.3828619263141881,9,9,0.42153542659871773,0.5784645734012822
Delhi,North East,0.4266,1.0,0.292,5180.0,0.6440917683909898,9,9,0.05132990132990133,0.9486700986700987
Delhi,North East Delhi,0.4077,1.0,0.9954,15899.555555555555,0.42998541400941637,9,9,0.5400430480237044,0.45995695197629566
Delhi,North West Delhi,0.6057,1.0,0.9768,36143.666666666664,0.42676548739737374,9,9,0.41062980144054745,0.5893701985594526
Delhi,Shahdara,0.3194,1.0,0.9188,884.7777777777778,0.5330411189901566,9,9,0.33379379630792416,0.6662062036920758
Delhi,South Delhi,0.5499,1.0,0.9872,24770.666666666668,0.5237706507455144,9,9,0.43358183514551263,0.5664181648544874
Delhi,South East Delhi,0.3216,1.0,0.9768,64.66666666666667,0.5507087289625939,9,9,0.4106529209621993,0.5893470790378007
Delhi,South West Delhi,0.4023,1.0,0.9975,15725.222222222223,0.42368155475282804,9,9,0.4702848219774319,0.5297151780225682
Delhi,West Delhi,0.4612,1.0,0.9769,19249.11111111111,0.4650906125186012,9,9,0.4107779868623082,0.5892220131376917
Goa,Bardez,0.2129,0.4444,0.7692,10.0,0.36514837167011077,4,4,0.225,0.775
Goa,North Goa,0.1458,1.0,0.9994,4196.777777777777,0.17905262382754839,9,9,0.48502819623520693,0.5149718037647931
Goa,South Goa,0.183,1.0,0.9988,3398.222222222222,0.25632420474331413,9,9,0.520370128171593,0.479629871828407
Goa,Tiswadi,0.0,0.2222,0.0,1.0,0.0,2,2,0.0,1.0
Gujarat,Ahmadabad,0.299,1.0,0.3318,1742.4444444444443,0.483444697054148,9,9,0.06108914679250096,0.938910853207499
Gujarat,Ahmedabad,0.6721,1.0,0.976,45054.444444444445,0.3895802900883807,9,9,0.40911243187254925,0.5908875681274507
Gujarat,Amreli,0.3031,1.0,1.0,7612.666666666667,0.39095996447256254,9,9,0.49592783956563624,0.5040721604343638
Gujarat,Anand,0.3696,1.0,0.9923,12632.777777777777,0.420049893467174,9,9,0.4482694929416421,0.5517305070583579
Gujarat,Arvalli,0.3173,1.0,0.9398,3296.5555555555557,0.48844507732749987,9,9,0.6433988337995888,0.3566011662004112
Gujarat,Banas Kantha,0.243,0.5556,0.4934,109.4,0.4151056063121524,5,5,0.10786106032906764,0.8921389396709324
Gujarat,Banaskantha,0.4182,1.0,0.9996,16861.88888888889,0.4316762388449024,9,9,0.48772050053704274,0.5122794994629573
Gujarat,Bharuch,0.286,1.0,1.0,8486.444444444445,0.3468615414554207,9,9,0.5022519573699232,0.4977480426300767
Gujarat,Bhavnagar,0.3954,1.0,0.9967,15683.555555555555,0.4125496220195698,9,9,0.46605078213557016,0.5339492178644298
Gujarat,Botad,0.2862,1.0,0.9451,1806.2222222222222,0.4604794899528034,9,9,0.6370570866141733,0.3629429133858268
